pi_rx_time_ns,topic,type,node,protocol,exp,t_local_us,bus_v,current_mA,power_mW,wifi_rssi,mqtt_retain,pipeline_version
1776100643840854000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,173308535,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100643940868000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,173408483,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100644041041000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,173508489,5.0425,81.00152,395.7252,-29,0,0.2.1
1776100644140533000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,173608472,5.0425,65.56336,332.2137,-36,0,0.2.1
1776100644240806000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,173708512,5.0425,65.56336,312.6718,-30,0,0.2.1
1776100644343168000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,173808483,5.0425,65.46564,332.2137,-30,0,0.2.1
1776100644440826000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,173908493,5.0425,65.46564,327.3282,-30,0,0.2.1
1776100644540749000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,174008540,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100644640117000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,174108494,5.0425,65.56336,332.2137,-35,0,0.2.1
1776100644740752000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,174208480,5.03375,65.56336,332.2137,-29,0,0.2.1
1776100644840991000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,174308541,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100644942863000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,174408483,5.04125,65.56336,320,-30,0,0.2.1
1776100645040806000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,174508503,4.93,148.8122,727.9389,-29,0,0.2.1
1776100645140764000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,174608472,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100645240922000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,174708524,5.04125,65.56336,332.2137,-30,0,0.2.1
1776100645340966000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,174808493,5.0425,65.66106,332.2137,-29,0,0.2.1
1776100645440751000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,174908475,5.04625,65.56336,332.2137,-30,0,0.2.1
1776100645540902000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,175008546,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100645643698000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,175108509,5.04125,65.56336,332.2137,-29,0,0.2.1
1776100645740817000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,175208530,5.035,65.56336,332.2137,-30,0,0.2.1
1776100645840850000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,175308505,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100645940965000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,175408530,5.0425,65.56336,315.1145,-29,0,0.2.1
1776100646040734000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,175508507,4.87625,145.2946,713.2824,-35,0,0.2.1
1776100646144529000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,175608491,5.04125,65.56336,332.2137,-35,0,0.2.1
1776100646241657000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,175708475,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100646340885000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,175808550,5.0425,65.66106,332.2137,-29,0,0.2.1
1776100646443634000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,175908459,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100646540757000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,176008491,5.04125,65.56336,332.2137,-29,0,0.2.1
1776100646643042000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,176108468,5.0425,65.56336,324.8855,-29,0,0.2.1
1776100646745384000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,176208463,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100646850099000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,176308530,5.04125,65.46564,327.3282,-30,0,0.2.1
1776100646940695000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,176408501,5.0425,65.66106,305.3435,-29,0,0.2.1
1776100647041787000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,176508540,4.88375,140.116,696.1832,-29,0,0.2.1
1776100647144516000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,176608491,5.04625,65.56336,332.2137,-30,0,0.2.1
1776100647241066000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,176708470,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100647340948000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,176808518,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100647442931000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,176908470,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100647546695000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,177008483,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100647644922000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,177108543,5.04125,65.46564,320,-30,0,0.2.1
1776100647741260000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,177208516,5.04,65.56336,332.2137,-30,0,0.2.1
1776100647843449000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,177308541,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100647940923000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,177408491,5.04125,65.56336,332.2137,-29,0,0.2.1
1776100648040680000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,177508489,4.89375,140.2137,344.4275,-30,0,0.2.1
1776100648140873000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,177608463,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100648240917000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,177708532,5.0425,65.75877,332.2137,-30,0,0.2.1
1776100648340871000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,177808509,5.0425,65.56336,371.2977,-29,0,0.2.1
1776100648448284000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,177908493,5.04125,65.56336,332.2137,-36,0,0.2.1
1776100648541247000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,178008550,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100648640815000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,178108457,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100648740745000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,178208468,5.04125,65.56336,332.2137,-29,0,0.2.1
1776100648841565000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,178308477,5.045,65.56336,332.2137,-35,0,0.2.1
1776100648940600000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,178408491,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100649040784000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,178508516,5.03375,90.77251,332.2137,-30,0,0.2.1
1776100649141249000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,178608463,5.04125,65.56336,332.2137,-35,0,0.2.1
1776100649240805000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,178708468,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100649350980000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,178808502,4.94125,65.46564,713.2824,-29,0,0.2.1
1776100649448102000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,178908493,5.0425,65.66106,332.2137,-30,0,0.2.1
1776100649540991000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,179008497,5.0425,65.56336,332.2137,-30,0,0.2.1
1776100649640854000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,179108515,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100649740811000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,179208501,5.0425,65.66106,332.2137,-30,0,0.2.1
1776100649840892000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,179308494,5.04625,65.56336,332.2137,-30,0,0.2.1
1776100649940036000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,179408483,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100650040833000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,179508459,5.0375,65.75877,327.3282,-35,0,0.2.1
1776100650140893000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,179608480,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100650240963000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,179708509,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100650341025000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,179808512,4.8775,149.3008,691.2977,-29,0,0.2.1
1776100650440882000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,179908505,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100650541250000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,180008533,5.0425,65.36794,327.3282,-29,0,0.2.1
1776100650640881000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,180108493,5.0425,65.56336,332.2137,-36,0,0.2.1
1776100650746329000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,180208501,4.865,149.203,727.9389,-35,0,0.2.1
1776100650841108000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,180308457,5.04125,65.66106,332.2137,-29,0,0.2.1
1776100650944071000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,180408522,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100651046821000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,180508516,5.04125,65.66106,320,-30,0,0.2.1
1776100651140886000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,180608483,5.0425,65.85648,332.2137,-29,0,0.2.1
1776100651240863000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,180708488,5.0425,65.66106,332.2137,-30,0,0.2.1
1776100651343669000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,180808548,4.88375,147.7374,720.6107,-30,0,0.2.1
1776100651441026000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,180908530,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100651540872000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,181008483,5.04625,65.66106,332.2137,-30,0,0.2.1
1776100651663313000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,181108523,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100651749112000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,181208532,5.03625,65.95419,332.2137,-37,0,0.2.1
1776100651842238000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,181308471,5.03625,65.66106,332.2137,-29,0,0.2.1
1776100651940367000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,181408497,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100652042072000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,181508530,5.04,65.75877,315.1145,-30,0,0.2.1
1776100652141289000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,181608512,5.04125,65.56336,332.2137,-30,0,0.2.1
1776100652240930000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,181708485,5.04375,65.56336,332.2137,-36,0,0.2.1
1776100652340729000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,181808479,4.8775,140.2137,683.9694,-29,0,0.2.1
1776100652440976000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,181908535,5.0425,65.85648,332.2137,-29,0,0.2.1
1776100652541009000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,182008497,5.0425,65.66106,332.2137,-36,0,0.2.1
1776100652641050000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,182108499,5.04125,65.66106,332.2137,-29,0,0.2.1
1776100652753673000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,182208534,4.8725,148.6168,681.5267,-29,0,0.2.1
1776100652846743000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,182308468,4.86625,148.9099,727.9389,-29,0,0.2.1
1776100652941009000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,182408497,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100653040875000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,182508494,5.0425,65.75877,332.2137,-30,0,0.2.1
1776100653142349000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,182608480,5.0425,66.05191,332.2137,-35,0,0.2.1
1776100653246054000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,182708515,5.04625,65.66106,332.2137,-29,0,0.2.1
1776100653340711000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,182808468,5.03375,100.8366,508.0916,-30,0,0.2.1
1776100653442895000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,182908535,5.04125,65.85648,332.2137,-29,0,0.2.1
1776100653547967000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,183008512,5.0425,65.66106,332.2137,-29,0,0.2.1
1776100653674789000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,183108505,4.9525,65.75877,324.8855,-29,0,0.2.1
1776100653740837000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,183208488,4.865,149.0076,713.2824,-30,0,0.2.1
1776100653840833000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,183308505,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100653940720000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,183408497,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100654040873000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,183508474,5.0425,65.85648,332.2137,-29,0,0.2.1
1776100654140893000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,183608546,5.04125,66.05191,332.2137,-30,0,0.2.1
1776100654240256000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,183708524,5.0475,65.66106,332.2137,-29,0,0.2.1
1776100654340877000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,183808530,5.03625,65.95419,332.2137,-35,0,0.2.1
1776100654453624000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,183908535,5.04125,65.95419,327.3282,-36,0,0.2.1
1776100654543018000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,184008520,5.04,65.75877,332.2137,-30,0,0.2.1
1776100654648770000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,184108509,4.8775,147.3466,720.6107,-30,0,0.2.1
1776100654740911000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,184208520,5.0425,65.95419,307.7863,-30,0,0.2.1
1776100654840773000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,184308516,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100654940926000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,184408546,5.04375,65.75877,332.2137,-30,0,0.2.1
1776100655040819000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,184508494,5.04125,65.95419,332.2137,-29,0,0.2.1
1776100655142283000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,184608483,5.04125,66.05191,332.2137,-29,0,0.2.1
1776100655246355000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,184708524,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100655360773000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,184808472,5.04125,65.85648,332.2137,-30,0,0.2.1
1776100655460203000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,184908522,4.865,164.7389,713.2824,-29,0,0.2.1
1776100655540688000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,185008483,5.04,65.85648,332.2137,-35,0,0.2.1
1776100655640876000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,185108528,4.88375,148.6168,725.4962,-30,0,0.2.1
1776100655741059000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,185208463,5.04125,65.95419,332.2137,-30,0,0.2.1
1776100655841006000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,185308541,5.04125,66.05191,332.2137,-29,0,0.2.1
1776100655940855000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,185408533,5.045,65.85648,332.2137,-30,0,0.2.1
1776100656040830000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,185508543,5.04125,66.24732,332.2137,-29,0,0.2.1
1776100656140882000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,185608533,5.0425,66.05191,332.2137,-29,0,0.2.1
1776100656248173000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,185708475,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100656342550000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,185808468,5.04125,65.95419,332.2137,-29,0,0.2.1
1776100656440958000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,185908524,5.04,66.05191,312.6718,-30,0,0.2.1
1776100656540758000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,186008516,5.04125,65.85648,332.2137,-30,0,0.2.1
1776100656640612000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,186108563,4.8825,140.5069,683.9694,-29,0,0.2.1
1776100656740855000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,186208476,5.04,66.05191,332.2137,-29,0,0.2.1
1776100656840767000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,186308505,5.04125,66.14961,332.2137,-30,0,0.2.1
1776100656941506000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,186408575,5.04,65.85648,332.2137,-30,0,0.2.1
1776100657043476000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,186508530,5.04125,66.05191,332.2137,-29,0,0.2.1
1776100657156068000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,186608540,5.04125,65.95419,324.8855,-30,0,0.2.1
1776100657248889000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,186708457,5.04125,65.95419,332.2137,-34,0,0.2.1
1776100657342054000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,186808521,5.04125,66.05191,332.2137,-35,0,0.2.1
1776100657443163000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,186908493,5.04125,66.05191,332.2137,-30,0,0.2.1
1776100657540924000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,187008530,5.04,66.14961,332.2137,-30,0,0.2.1
1776100657641459000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,187108524,5.0375,103.084,520.3054,-30,0,0.2.1
1776100657742871000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,187208483,5.04125,66.24732,332.2137,-29,0,0.2.1
